Timestamp_LSL,Pred_DoF_0,Pred_DoF_1,Pred_DoF_2,Pred_DoF_3,Pred_DoF_4,Pred_DoF_5,Pred_DoF_6,Pred_DoF_7,Pred_DoF_8,Pred_DoF_9,Pred_DoF_10,Pred_DoF_11,Pred_DoF_12,Pred_DoF_13,Pred_DoF_14,Pred_DoF_15,Pred_DoF_16,Pred_DoF_17,Pred_DoF_18,Pred_DoF_19,Pred_DoF_20,Pred_DoF_21,Pred_DoF_22,Pred_DoF_23
14228.607071166,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625
14228.619571166004,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625
14228.630257041004,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625
14228.642130708002,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625
14228.654284625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625
14228.666784625004,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625
14228.679297916002,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625
14228.691389958,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625
14228.703406708,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625
14228.715906708005,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625
14228.728611416003,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625
14228.739754000002,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625
14228.751375666,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625
14228.763875666004,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625
14228.776842416002,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625
14228.789198833,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625
14228.801063041,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625
14228.813563041003,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625
14228.834052500002,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625
14228.844433166,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625
14228.860690625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625
14228.871265291,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625
14228.883765291002,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625
14228.893001125,0.6249999866545738,0.625000002867528,0.6250000113442001,0.6250000325022323,0.6249999594630543,0.6249999854860494,0.6249999638295102,0.6250000829432323,0.6249999399036034,0.624999982631138,0.625000042330219,0.6249999612575005,0.6249998666858652,0.6249999309835431,0.6249998776727623,0.6249999489610767,0.6249999252197547,0.6249999359963021,0.6250000704153084,0.6250000440723662,0.6250000286632531,0.6250000387668352,0.6250000143410112,0.6250000406048639
14228.904355208002,0.6249998836166589,0.6250000252016273,0.6250000982543594,0.6250002870237461,0.6249996417305592,0.6249998667677437,0.6249996817326177,0.6250007229520522,0.6249994761130849,0.6249998378072115,0.6250003685620832,0.6249996478175349,0.6249988372022833,0.6249993912740771,0.6249989213455357,0.6249995688036137,0.6249993432297591,0.6249994537789881,0.6250006161005142,0.6250003863074767,0.6250002481077336,0.6250003432778891,0.6250001237389081,0.625000358434417
14228.916827875,0.6249994917880334,0.6250001139909658,0.6250004284579486,0.6250012849324424,0.6249984157153127,0.6249993823133,0.6249985863236251,0.6250031737090014,0.6249976867029985,0.624999249392416,0.625001623537851,0.6249983720722351,0.6249948824757774,0.624997295223306,0.6249952017113852,0.6249981749897581,0.624997081976349,0.6249976558874053,0.6250027162588072,0.6250017035108673,0.6250010689755354,0.6250015138767903,0.6250005381962005,0.6250015889254232
14228.929327875005,0.6249984832662862,0.6250003630352745,0.6250012839291755,0.6250039791653145,0.6249952097225028,0.6249980371046938,0.6249956770306762,0.6250095830377732,0.6249929311191382,0.6249976524110898,0.6250049405911334,0.6249948165711268,0.6249844715280072,0.6249917351161595,0.624985295547495,0.624994690071401,0.6249910470120011,0.6249930575033003,0.6250082372551086,0.6250051450856867,0.6250031274298129,0.6250045143461376,0.6250016102873137,0.6250048573053533
14228.942212750002,0.6249964543430484,0.6250009306619557,0.6250030295682816,0.6250097564163385,0.6249886203196984,0.6249951270346484,0.6249895808110987,0.6250227876570227,0.6249828700399113,0.6249943216329127,0.6250119048119541,0.6249870434944845,0.6249627510013865,0.6249800984286356,0.6249644394458809,0.6249877672608524,0.6249783040300336,0.6249836811192254,0.625019697155324,0.6250121741505376,0.6250071426094014,0.6250103929212827,0.625003788626996,0.6250117828313285
14228.959289875002,0.624992991575376,0.6250020567650832,0.6250060706969861,0.6250203965714296,0.624977022821036,0.6249898358121156,0.6249786556441758,0.6250459625628697,0.6249645017739675,0.6249885421934822,0.6250244961664747,0.6249726066252934,0.6249238046185831,0.6249592593836429,0.6249268454191687,0.624975848290102,0.6249553183083972,0.624967122322889,0.6250400797309883,0.6250243418141755,0.6250138125791359,0.6250199303378297,0.6250075339799706,0.62502446880469
14228.967026375,0.6249877247898473,0.625004074832719,0.6250108187082941,0.6250380047851265,0.6249586435692234,0.6249813503757214,0.6249610801471315,0.6250822699507744,0.6249341639115498,0.6249797847183896,0.6250450223282128,0.6249486412392126,0.6248608986598652,0.6249257554561828,0.6248660429507179,0.6249571424738157,0.6249182395477859,0.6249405748952062,0.6250726569861722,0.6250431300905643,0.6250238051046834,0.6250334572547841,0.6250132266679016,0.6250454386344121
14228.979526375004,0.6249803634586681,0.6250074260685907,0.6250176781118318,0.6250649136138409,0.6249316286046764,0.6249689243800056,0.6249349256424398,0.6251346509565647,0.624887522693277,0.6249678823513669,0.6250760044527849,0.6249119563035941,0.624766737890336,0.6248759444043774,0.6247752004546575,0.6249295612656306,0.6248630868560767,0.6249008381867471,0.6251207765516957,0.6250699105499453,0.625037798158531,0.6250508727342593,0.6250211045666468,0.6250775364250974
14228.989629375004,0.624970717112035,0.625012680033256,0.6250270586554726,0.6251035695797469,0.6248941095098686,0.6249518588576102,0.6248982156477385,0.6252057830528976,0.6248195967601006,0.6249532573710835,0.6251200353307668,0.624859193187763,0.6246336993943801,0.6248061445054484,0.6246473911349862,0.6248906345819487,0.6247858016210414,0.6248443209409947,0.6251876593825398,0.6251059721740405,0.6250565548257646,0.6250717074341265,0.6250312490639803,0.6251238251942673
14229.003029750002,0.624958704844375,0.6250205420099703,0.6250393964437001,0.6251564252417603,0.6248442765503989,0.624929456037705,0.624848974761834,0.6252980978496255,0.6247248739521991,0.624937136643762,0.6251796752194153,0.6247869999588256,0.6244540361950247,0.6247127616516718,0.6244757981000895,0.6248374389903123,0.6246822745872631,0.624767066218869,0.6252763155516459,0.6251525277258608,0.6250810357822084,0.6250951573332466,0.6250436115907798,0.6251874493782213
14229.013675041,0.6249443539691937,0.6250318207368214,0.6250551644661547,0.625225829934208,0.6247804648298733,0.6249010280651611,0.6247852717926344,0.6254137893663041,0.6245975199362751,0.6249216611352812,0.6252574161146055,0.6246921542874113,0.6242200900808887,0.624592391539596,0.6242538806765763,0.6247665609635427,0.6245484137930013,0.6246648354972948,0.6253895815597855,0.6252106638711161,0.625112516756713,0.6251201540621788,0.6250580682679977,0.625271493391434
14229.026175041005,0.6249277741740178,0.6250473706119521,0.6250748700337351,0.6253138866447456,0.6247012080522844,0.6248659807563761,0.6247052635396763,0.6255548088477826,0.6244315894505988,0.6249099344931425,0.6253556788988204,0.6245716356601627,0.6239245157069778,0.6244418781174784,0.6239755379520661,0.6246741140527693,0.6243802585078584,0.6245332343166687,0.6255301875143028,0.6252812877638855,0.6251526710591581,0.6251454809767215,0.6250744997002756,0.6253789005700543
14229.038637000003,0.6249091067261789,0.625068054834422,0.6250990464630004,0.6254222895175364,0.6246052161252237,0.6248239235566572,0.6246072371657294,0.6257228640155729,0.6242211855174774,0.6249060232416698,0.6254767971932903,0.6244226735725533,0.6235604669688577,0.6242583387574578,0.6236352763245994,0.6245558232260825,0.6241741169051723,0.6243678260021212,0.6257007846277235,0.6253651087080674,0.6252035919920678,0.6251698479881826,0.6250928934790704,0.625512430099592
14229.051629166002,0.624888475122381,0.6250947467806834,0.6251282387628431,0.6255522056469379,0.6244912823519203,0.6247747362147728,0.6244896420926228,0.6259194277469246,0.6239606134249788,0.6249147633240558,0.6256229551126185,0.6242428113940678,0.6231216972838638,0.6240391859790101,0.6232283202171355,0.6244071797421135,0.6239266397593144,0.6241642878953775,0.6259039123065642,0.6254626376396273,0.6252677400866938,0.6251919133520207,0.6251134409914539,0.6256746136956843
14229.063942291,0.6248659567109213,0.6251283352460577,0.6251629787732755,0.6257042349319829,0.6243581703521895,0.6247185620124315,0.6243511159693742,0.6261457241043858,0.6236445587447128,0.6249413365628792,0.6257960851507007,0.6240299841516284,0.6226025756005459,0.6237821582129252,0.6227506134415437,0.6242236250646082,0.6236347656180983,0.6239186637308961,0.6261419442173297,0.6255742103590076,0.6253478377593881,0.6252102946197022,0.6251366008636765,0.6258677257641904
14229.076442291003,0.6248415744025009,0.6251696893102856,0.6252037533268445,0.62587844417312,0.6242045454762991,0.6246557440814056,0.6241905195267939,0.6264026627622377,0.6232682412784355,0.6249907695489577,0.6259978142025576,0.6237825493157494,0.6219980968448612,0.6234853567543318,0.6221987838863704,0.6240007119712,0.6232956154062682,0.6236275947808464,0.6264170650189309,0.6257000445865586,0.6254467520443466,0.6252235368331279,0.625163120812628,0.6260937753459965
14229.094969583002,0.6248153102570061,0.6252195987467372,0.625250974519646,0.626074453130956,0.6240289735389853,0.624586741060214,0.624006977569977,0.6266907718495159,0.6228275083773291,0.6250675124384916,0.6262295328012388,0.6234992659606079,0.6213039492848569,0.6231472830544877,0.6215701668758066,0.6237342484950575,0.6229064487940492,0.6232884084577766,0.6267312539960591,0.625840293051749,0.6255673604033963,0.6252300209882523,0.6251940052603308,0.6263545167965892
14229.107301875,0.6247871432103835,0.6252787521388319,0.6253049570085383,0.6262915288603441,0.6238299630310534,0.624512076032573,0.6237999087162884,0.6270102106656479,0.6223188849687937,0.6251752654126737,0.6264925312596092,0.6231792901158802,0.6205166036220691,0.622766869347828,0.6208628753341082,0.6234204309264246,0.622464687795164,0.6228991052916106,0.6270862230534424,0.6259950487988553,0.625712387942671,0.62522783345953,0.6252304247300204,0.6266514966290121
14229.120580958,0.6247570940666708,0.6253477728625507,0.6253659048771447,0.6265286640868881,0.6236060323977916,0.6244323497425476,0.6235690326403432,0.62736085685831,0.6217396180183022,0.6253170932554497,0.6267880815914789,0.6228222141363478,0.6196333563098998,0.6223435026777642,0.6200758652516013,0.6230559610032563,0.6219679436444433,0.6224583179758616,0.6274833084892667,0.6261642896658717,0.6258842591325041,0.6252145921962183,0.6252736029232652,0.6269861271226087
14229.133080958003,0.6247252527753167,0.6254272708438857,0.6254339097093129,0.6267846456588996,0.6233557899946459,0.6243482825067345,0.6233143579414525,0.6277423713052757,0.6210877501539062,0.6254955681675078,0.627117397146587,0.6224281109158323,0.6186523231067864,0.6218770482436506,0.6192089462175482,0.6226381869492151,0.6214140239998036,0.6219652483335151,0.6279233487193733,0.6263478060248744,0.6260850051616369,0.6251873220156506,0.6253247389434341,0.6273597167160703
14229.144039833003,0.6246917716649995,0.6255178554460052,0.6255089605473668,0.6270581157089969,0.6230779970522317,0.6242607331428592,0.6230361618254714,0.6281541636421891,0.6203622273997137,0.625712731273166,0.6274814792792327,0.6219975452946324,0.617572448929466,0.6213678598352907,0.6182626904773287,0.6221652506438377,0.6208009626673519,0.6214195760584798,0.628406582383132,0.6265451907949647,0.626316214936219,0.6251425799675492,0.6253849934179109,0.6277733966542061
14229.155970125004,0.6246568238505674,0.6256200963615866,0.6255909649401756,0.627347635142973,0.6227716060135216,0.6241706837853606,0.6227349619170733,0.6285953243770241,0.6195629845972852,0.6259699905063709,0.6278809630092969,0.621531544411046,0.6163935774651513,0.6208167576841125,0.6172382914572232,0.6216361401133851,0.6201271046876251,0.6208213539983335,0.6289325959009493,0.6267558951321197,0.626579016362676,0.62507684338943,0.6254555039772146,0.6282279574439816
14229.169001958,0.6246205519973659,0.6257344620469197,0.6256797765312584,0.6276517506447797,0.6224357887195852,0.6240792038000003,0.6224114747119907,0.6290646698712682,0.6186909562935244,0.6262681047694847,0.628316084514102,0.6210315587025673,0.6151165327981155,0.6202249859940241,0.6161374973582522,0.6210506271580978,0.6193912210625009,0.6201708943254274,0.6295003198457035,0.6269792672046729,0.6268741036920215,0.6249869023811053,0.6255373692862575,0.6287236974548615
14229.181501958004,0.6245830402371846,0.6258612683423437,0.625775223361809,0.627969030024908,0.6220699469696438,0.6239874058361534,0.6220665782641589,0.629560903833393,0.617748057989249,0.6266072116774839,0.628786726640361,0.6204994965836729,0.6137431357492659,0.6195941754005883,0.6149626436984106,0.6204091649626436,0.6185925945124083,0.6194686037165683,0.6301080495615375,0.6272145312439791,0.6272018032063809,0.6248700753339567,0.6256316038007103,0.6292604283332545
14229.193508208004,0.6245443100841943,0.6260006434972926,0.6258771271860685,0.6282980522246544,0.6216737053188816,0.6238963999480843,0.6217012980145669,0.6300827693922687,0.6167371690302439,0.6269868241948653,0.629292421622826,0.6199378455402941,0.6122761486542548,0.6189263081097016,0.6137166853001803,0.6197127984911212,0.617731039250392,0.6187147396514755,0.6307534841748716,0.6274607414505516,0.6275621420094127,0.6247242966480381,0.6257390994463857,0.6298376320517393
14229.207683416002,0.6245043163988079,0.626152484498944,0.62598530729756,0.6286373820428252,0.6212469031999505,0.6238072271440983,0.6213168021436022,0.6306291421111989,0.6156620674477672,0.6274057915974368,0.6298323051942901,0.6193497413242908,0.6107192001959062,0.618223674834979,0.6124031541606008,0.6189631052495974,0.61680687555843,0.6179091987600661,0.6314337957819542,0.6277167628753725,0.6279549056606407,0.6245481617229311,0.6258605884229361,0.6304545831931281
14229.220293208002,0.624462930731234,0.6263163935731179,0.6260995768921359,0.6289855455812557,0.6207895882905567,0.6237207542266289,0.6209144025281124,0.6311990916748836,0.6145273309568099,0.6278622878635978,0.6304051366517567,0.6187388796421565,0.6090767303980319,0.6174888274399282,0.6110260423177587,0.618162176822555,0.6158209383938268,0.6170514537563713,0.6321457233872925,0.627981307061081,0.6283796630464676,0.6243409726355705,0.6259966184692587,0.6311103348742023
14229.232793208004,0.6244199196016132,0.6264916230734968,0.6262197387088676,0.629341010681786,0.6203020174075885,0.6236375594158667,0.6204955858326899,0.631791944369094,0.6133382641054096,0.6283539347034133,0.6310094829826081,0.618109325228004,0.6073539681515856,0.6167245258423143,0.6095896506091352,0.6173126177529797,0.614774670380585,0.6161405468931608,0.6328856742751888,0.6282530019957767,0.6288357204817416,0.6241028069346851,0.6261475834478933,0.6318036369287021
14229.244084166005,0.6243749435020719,0.6266770589363364,0.6263455758287183,0.6297021994764338,0.6197846862747579,0.6235578527907479,0.6200620649506431,0.6324073651533281,0.6121008584782363,0.6288780054639751,0.6316440006051227,0.617465324789327,0.605556918683807,0.615933679122415,0.6080984977450444,0.6164175306850267,0.6136702363342653,0.6151750593222313,0.6336498341811041,0.6285304629092686,0.6293220405590034,0.6238345894344373,0.6263137878528084,0.632532891302933
14229.253696500002,0.624327601627607,0.6268712648510603,0.6264768412053058,0.6300675444060729,0.6192383813075705,0.6234814395482797,0.619615809965818,0.6330453894544673,0.6108217798211366,0.6294315127283157,0.6323076407716266,0.6168111795421714,0.6036923209441395,0.6151192985715435,0.6065573405807948,0.6154804830779148,0.6125105943599234,0.6141532159701556,0.6344342868888876,0.6288123508077949,0.629837221500672,0.6235381475528455,0.6264954881938773,0.6332962012480947
14229.264016083,0.6242775073853654,0.6270725971325187,0.626613254529213,0.6304355517437871,0.6186642151823145,0.6234077293312376,0.6191590518912787,0.6337063135804056,0.6095083441058569,0.630011184123164,0.6329996875516887,0.6161511568004752,0.6017675749406951,0.6142844659810818,0.6049712195832891,0.6145054426105926,0.611299544400857,0.6130732483686258,0.6352351210796215,0.629097407130763,0.6303795794831231,0.6232162308459693,0.6266929128831518,0.6340914557711094
