Timestamp_LSL,Pred_DoF_0,Pred_DoF_1,Pred_DoF_2,Pred_DoF_3,Pred_DoF_4,Pred_DoF_5,Pred_DoF_6,Pred_DoF_7,Pred_DoF_8,Pred_DoF_9,Pred_DoF_10,Pred_DoF_11,Pred_DoF_12,Pred_DoF_13,Pred_DoF_14,Pred_DoF_15,Pred_DoF_16,Pred_DoF_17,Pred_DoF_18,Pred_DoF_19,Pred_DoF_20,Pred_DoF_21,Pred_DoF_22,Pred_DoF_23
13564.413159000002,0.6238025697964407,0.5458061123248348,0.6344653628601367,0.6114765937039679,0.6778585679776203,0.5689087032548886,0.6157338684587229,0.6150978618389916,0.7118583418936031,0.5641567953551462,0.6985933001940505,0.5988677672311316,0.7860480517754094,0.5615017172977051,0.7298030418033151,0.7944960768471288,0.7809606952394631,0.6901869512694785,0.5922796357220612,0.6179653861393045,0.7494056704201362,0.5198361572439455,0.6224158025221774,0.6880209317403596
13564.425422458002,0.623596841638093,0.5454464780073884,0.6345367075235365,0.6111055766660716,0.6781035868041592,0.5686745159942548,0.6161543029258919,0.6142376736070807,0.7095041237538423,0.5658562548511826,0.6980965544789514,0.5985038234553117,0.785441802440253,0.5613859968850379,0.7298810462040242,0.7950579165592246,0.7812917968012743,0.6916813522405829,0.5933628924531074,0.6189888075676745,0.7502602368687871,0.5148709731412586,0.6236941723424091,0.6893900793002472
13564.437527125,0.6233851623283582,0.5450888657004681,0.6346064474135225,0.6107087975043425,0.6783413924640754,0.5684105481161096,0.6166086277365974,0.6133559475422077,0.7070804060014196,0.5676427996140825,0.6975173589926946,0.5981259637835795,0.7847547546503755,0.5612794786171789,0.7298737903450634,0.7954153286018211,0.7815147361580854,0.693215126648936,0.5944100221778965,0.6199848865414462,0.7510501872021131,0.509738096258888,0.6249632337637159,0.690696292605216
13564.450027125004,0.6231679262779618,0.544732409992394,0.6346744022161473,0.6102864027042675,0.6785742124099182,0.5681162488787685,0.617096370744219,0.6124545893383544,0.7045941628479245,0.5695177248527955,0.6968576632467968,0.597730590010363,0.7839968692673652,0.5611820666620129,0.7297879204425314,0.7955784451259494,0.7816377876047036,0.6947788338564272,0.5954226171417824,0.6209529393677986,0.7517780189918052,0.5044451647783947,0.6262223798473427,0.6919368831510093
13564.46184425,0.6229456215784606,0.5443760271122184,0.6347403635910815,0.6098386780068206,0.6788041042134598,0.5677912735233628,0.6176166789192213,0.6115354878711743,0.702053073606115,0.5714824103437048,0.6961196611318963,0.5973144542197791,0.7831779192879114,0.5610935956016555,0.7296302578285537,0.7955584447961699,0.7816690454949562,0.696361565690782,0.5964026002759709,0.6218923947892552,0.75244606548416,0.49900079815108395,0.6274708528189846,0.6931094341763046
13564.473892166,0.6227188045538039,0.5440185207345812,0.6348041498327492,0.6093660741235591,0.6790328186993346,0.5674355589213529,0.6181682419041288,0.6106005686404551,0.699465587189617,0.5735378094141997,0.695305760086507,0.59687465755303,0.7823073469694217,0.5610138456787852,0.7294078314113752,0.7953674944421211,0.7816162243645902,0.6979504203986796,0.5973521884818401,0.6228029762476627,0.7530565787578538,0.4934137297292693,0.6287076060221137,0.694212053241514
13564.486124375,0.6224880487412219,0.5436587210317615,0.6348656418174891,0.6088692064808316,0.6792617445161949,0.5670493790358477,0.6187493038378127,0.6096518122993237,0.696840814107679,0.575683986752164,0.6944186519548805,0.5964086789338565,0.7813941829570696,0.560942561809008,0.7291279201124599,0.7950186221111807,0.7814866120305457,0.6995300535930585,0.5982738491855767,0.6236847632792889,0.7536118351218736,0.4876922491438766,0.6299312046640672,0.695243540688468
13564.498624375005,0.622253904092646,0.5432956129271713,0.6349247874078124,0.6083488450651852,0.679491993539752,0.5666333311946193,0.6193577309938307,0.6086912327719762,0.6941881978141738,0.5779197138780195,0.6934614618103166,0.5959143236541636,0.7804470111207193,0.5608794635557377,0.7287980261925537,0.7945254585670508,0.7812871208449282,0.7010823403288429,0.5991702742710006,0.624538120986924,0.7541141656135434,0.4818440763667678,0.631139832994415,0.6962033845388077
13564.5104655,0.6220168672417055,0.5429283785702667,0.6349815857712857,0.6078059093878101,0.6797245156704051,0.56618827812001,0.6199911079757179,0.6077208112938907,0.6915170712924494,0.5802422191842407,0.6924378940432441,0.5953894698417295,0.7794739922497771,0.5608242606249965,0.7284258123035772,0.793901974086702,0.7810243998536154,0.7025865476159514,0.6000443817903588,0.6253636649666285,0.7545659327183187,0.47587654394029494,0.6323314384291434,0.6970917445514565
13564.52335925,0.6217773588044204,0.5425563900763901,0.6350360683981333,0.6072414537072063,0.6799601287068452,0.565715292515308,0.6206468374146672,0.6067424108019263,0.6888361820756955,0.5826472591964699,0.6913523181498263,0.5948318152302683,0.778482953576653,0.560776685096665,0.7280190555176841,0.7931623384801066,0.7807050051885615,0.7040202181561529,0.6008993204069824,0.6261623375361732,0.7549695431198205,0.46979686629982004,0.6335039398770419,0.6979094136869652
