Timestamp,EMG_1,EMG_2,EMG_3,EMG_4,EMG_5,EMG_6,EMG_7,EMG_8,EMG_9,EMG_10,EMG_11,EMG_12,EMG_13,EMG_14,EMG_15,EMG_16,EMG_17,EMG_18,EMG_19,EMG_20,EMG_21,EMG_22,EMG_23,EMG_24,EMG_25,EMG_26,EMG_27,EMG_28,EMG_29,EMG_30,EMG_31,EMG_32
1778755641.9074502,12.171636513860946,40.31091258950666,35.18238993363528,46.46218629915906,19.650767126256603,29.137322073203723,27.070405734277607,26.242516775834375,-48.82043306454935,43.676932407975265,44.649339703170256,42.95205710575336,26.52982635857232,40.00485417305468,30.65900565641461,46.19497117513443,-0.2310919124699815,5.786731693243701,-10.00942345500934,38.56826066234394,22.215057703740307,2.7480768990544995,14.20519679553932,23.56205743363458,24.068477295936898,35.14044871360748,0.0,25.67696904440618,4.518127913165285,18.686993033281787,2.518484836516266,-1.984843536251792
1778755641.9079502,1.1657404425098785,31.231176291439972,24.75949593742328,35.23793258749748,12.097504368525945,21.44875050238747,21.225001389087456,19.260589602263785,-49.83349768176986,34.751959804783105,35.69313374615972,34.492310147585954,20.41367962208606,33.7135530288524,22.198095325091202,36.27200239829463,-0.16914741197261426,-4.230393997037929,-21.69781664279934,28.794134502159856,14.043961321281706,-3.0645069187130485,4.1272432694440795,13.732021761530536,13.057380486762458,25.233809417326025,0.0,17.603699992392148,-2.08159233624576,9.581008178259708,-6.592515024242594,-11.564860213981113
1778755641.9084501,-12.64982472468181,27.402479138534932,19.17586305538869,34.0119875575393,0.6235938111294135,14.441510176037248,9.021831152664005,13.36262244271553,-74.42806914719714,33.72677366151482,35.5322863646956,31.43332502520124,14.852831134624042,28.354959888278973,15.483821495621697,34.27188310892988,0.14964650712532854,-27.020742896756644,-51.85394163615809,24.40182802246268,-4.674008124674989,-30.597636443842138,-10.928571957398496,-1.8291524322060586,0.9106606090528638,17.976130163552842,0.0,7.044500175054707,-18.910681653874136,-1.5944494112506165,-25.12897061620113,-29.15539590536598
1778755641.90895,-20.46990014147708,13.9086039001034,7.227311867736661,21.312170817321743,-4.084167257969333,4.880970663012801,0.6587998042680879,3.6848398301125784,-78.39789476574408,20.792086875363267,22.07189303728428,18.691674702537348,1.891937523693437,17.51414385287003,2.9834325857629413,19.67070310780066,0.3853082654729901,-31.06614327930523,-50.939316739495844,13.519473345499247,-10.930982294777442,-31.15444238248037,-16.932620104786256,-7.374783117223423,-9.338701150517752,4.603034080871394,0.0,-2.554077233196078,-26.156271049238573,-11.513275881809369,-31.127322540311102,-36.37330723226452
1778755641.9094503,-9.876425542763888,-2.523989332931216,-4.059786551038006,0.7412911052000208,9.674945210378066,1.2922122455596716,9.130309066353934,-3.019967757811899,-32.404837266854805,0.6751159367202793,-0.037388224567388606,3.003461770461314,-6.79214201555603,10.171641064044861,-5.97538757271766,-0.6092503893871689,0.34889785287122804,1.208584463217629,1.296241703303111,2.342320619730012,11.589461752404171,18.78799761744959,-1.0493076955155363,8.870697065353381,-6.293033530225903,-4.950018794103866,0.0,-0.15844851971979568,-5.483256285111795,-7.077581210332468,-7.6596535317515935,-14.652256837019983
1778755641.9099503,12.927034786368566,-7.944837332982774,-4.457465215557058,-9.614320873021413,34.64619085665362,9.425617209482997,30.564138044798558,-0.9229825051763934,34.83474940988092,-8.956999990227368,-10.987327406386925,-1.350361027532887,-0.38130540202825125,14.536463396569925,-2.022659598463109,-7.9675579549127455,-0.010912431213877334,47.3589812181525,67.05864849626741,1.9613226899364382,47.654435668776856,83.22646908286488,27.702904267345467,35.53403511260444,10.668429237444185,-0.8484980960209458,0.0,15.027186658852205,31.2896840901824,12.699285208071352,31.39912336977712,25.340503546743957
1778755641.9104502,22.576671508553048,-6.997491959634738,-1.9631366286299923,-9.630627584788362,45.93302223264726,16.4057817344012,42.05165183008108,1.1980616734431253,69.19664527398885,-8.918584171818505,-9.939156348154796,0.9863782964121488,8.694426271012102,19.32667429167764,3.898852322476093,-6.299259030002957,-0.3271623579093271,66.16652649608424,90.92076664192044,5.140889257020298,62.84058494156416,107.36991075453909,41.4307186516126,44.84402495706309,22.149703794366477,5.45616426259489,0.0,24.141776978652025,49.91678945100289,25.493765712760514,51.03248883714328,47.77692798937384
1778755641.9109502,9.092940765099124,-11.382975749483942,-7.825791996448412,-11.65877116793387,32.53395881661341,8.456405228469642,30.114720316168665,-5.467006000690153,55.17702738626335,-12.360810588041794,-10.632734131335722,-3.0074018711796313,4.59649074933331,11.379708896454044,-1.8528646390221528,-10.111772894917252,-0.19341625724990275,46.10047521046677,63.718943993140705,-0.4128772683646322,45.256145595529844,81.79736195711473,27.959243691993866,27.470947164406315,14.662186493117657,0.2226673863438585,0.0,14.490740517151762,36.84037934582284,16.02864282359552,37.236965746989675,36.242901333181464
1778755641.9114501,-8.774790821287462,-19.67819505619838,-17.742100571667912,-18.629174443474994,10.957247105068925,-7.989671166590109,9.074290087759287,-15.095333948148872,26.967718385523312,-21.537302652709066,-17.35530756568262,-13.291270027813061,-8.069588161250318,-3.227674747599076,-13.792016473154899,-19.202779973485026,-0.038729259776610216,16.94373607933281,27.67691680352647,-11.231499888833948,18.683013306126906,46.98925539532734,6.546919367489303,3.88674377161747,-0.7064048694894658,-11.641996506707475,0.0,-1.8703243849813092,15.018063234612802,-1.69308292101527,12.544207725208084,13.084564704450466
1778755641.91195,-16.536505044090283,-26.75072085369604,-25.364414689181224,-27.475584535328416,-2.7932245551073422,-20.32307273590374,-3.1417410871220324,-20.450900174069403,16.01899680659807,-31.245072236025976,-26.950488509662442,-23.760148647617473,-18.75294419344111,-13.544318146451738,-21.652808169206235,-27.710286015485785,-0.18213054312174912,3.8602245095650174,13.636066505038636,-19.905743926539184,4.469003901633457,32.961963854441734,-4.312501367740117,-8.787700390955473,-10.872333115066315,-21.015048243649527,0.0,-11.656684093194476,5.72761032109695,-11.538469694779103,-1.7021447106604577,0.4276942728286441
1778755641.9124503,-22.14491384788026,-34.742797157759426,-34.050086895538904,-37.96483503325307,-12.649131761009064,-28.945150769018127,-10.186050766971341,-24.888764094919697,15.552057448148005,-40.14203586156143,-38.55009005049557,-34.18609636551588,-28.348564632406436,-21.252007447223498,-27.720418540841816,-36.87043338499946,-0.03214413046813116,-2.7422279812325097,7.517133180722925,-29.08737995876791,-4.25605829924606,25.8475492662059,-10.822330718008082,-17.41341981682124,-19.648424607233135,-29.340750214048406,0.0,-19.666584356682808,1.2001099263598014,-18.330542861293367,-11.776925616360492,-7.911254732584781
1778755641.9129503,-35.902174372691206,-44.107682088752895,-44.94496392155064,-46.98311749685402,-28.706522516663632,-40.60784807036992,-25.608038053376855,-33.31062544765272,-0.5996769045959764,-46.66385338986638,-48.16410200196686,-44.277659083667785,-40.26670942974271,-31.731501363048068,-37.74256515721316,-46.14930963949604,0.4006654611963752,-23.788620023189896,-18.34205659210949,-41.40680522896635,-23.76730140142515,-2.446366958552849,-26.813345612339997,-35.21579645146921,-34.44332561653736,-40.10383121085409,0.0,-34.490388578066124,-16.181381798952806,-32.21375959802394,-32.41218762585669,-26.797985718109775
1778755641.9134502,-53.49964376187647,-49.66814725971297,-52.14743915772436,-49.500088421105694,-49.79035293633545,-54.609996129901546,-48.89556320728496,-42.76950528187586,-38.575065016153694,-48.19649565567314,-50.43676541169197,-50.145192051351046,-51.51983885823612,-42.91874157181119,-49.35604474033989,-50.18855123850305,0.2648451304884825,-58.75135461794938,-63.554384724154474,-51.81849139669604,-53.532277344153655,-51.7792450709476,-51.12904892015001,-60.035628393629636,-52.2452767799663,-50.71615717284341,0.0,-53.058521996559726,-45.61017297760497,-51.36164911298475,-61.87836928589586,-55.122084568479316
1778755641.9139502,-58.35569858031018,-51.775407986078314,-54.76060819784986,-52.18235003378372,-58.679019384049376,-62.5902813232623,-60.91248441276856,-46.262506815101816,-58.33437307731686,-50.74841988067933,-52.70466912165547,-53.69382896732284,-58.35839008958158,-49.99090338046439,-56.35434611698013,-52.67103698872011,-0.27806575988799875,-73.13237753940628,-79.89014540694512,-57.01931166015101,-66.58075942230322,-74.2656886016645,-62.763536618183714,-69.2224880524934,-60.983664330895266,-57.25938032553908,0.0,-61.85890134789538,-59.36575546107338,-62.13340223851473,-74.27063811548847,-68.70681269926911
